#! FIELDS time lambda n d
 0.000000 0.000000 2.110338 0.248898
 1.000000 0.000000 1.599413 0.255875
 2.000000 0.000000 2.393480 0.293959
 3.000000 0.000000 2.751386 0.307590
 4.000000 0.000000 5.992223 0.480348
 5.000000 0.000000 6.029857 0.505778
 6.000000 0.000000 7.290073 0.529900
 7.000000 1.000000 8.254095 0.577110
 8.000000 1.000000 5.356017 0.504914
 9.000000 0.000000 3.040180 0.413038
 10.000000 2.000000 2.553171 0.373823
 11.000000 3.000000 1.158394 0.381314
 12.000000 1.000000 0.708825 0.241581
 13.000000 0.000000 0.507709 0.277805
 14.000000 4.000000 1.958726 0.341134
 15.000000 3.000000 3.476660 0.364264
 16.000000 3.000000 3.572851 0.333149
 17.000000 0.000000 5.273830 0.424711
 18.000000 1.000000 4.025561 0.427101
 19.000000 2.000000 5.659810 0.504907
 20.000000 0.000000 5.033690 0.493704
 21.000000 4.000000 2.341940 0.373952
 22.000000 2.000000 2.200097 0.401155
 23.000000 6.000000 1.288471 0.270534
 24.000000 3.000000 1.150469 0.293164
 25.000000 1.000000 2.821066 0.311049
 26.000000 0.000000 3.379370 0.359900
 27.000000 3.000000 4.447237 0.409444
 28.000000 4.000000 4.729153 0.445183
 29.000000 4.000000 6.641027 0.569437
 30.000000 2.000000 6.527890 0.620719
 31.000000 0.000000 8.073516 0.722918
 32.000000 1.000000 8.855530 0.755902
 33.000000 1.000000 8.541992 0.853313
 34.000000 1.000000 7.391270 0.836426
 35.000000 3.000000 7.382080 0.893216
 36.000000 0.000000 10.226202 0.936140
 37.000000 3.000000 6.904698 0.945468
 38.000000 2.000000 5.438055 1.058603
 39.000000 4.000000 5.831606 0.988424
 40.000000 2.000000 7.432056 0.885347
 41.000000 4.000000 6.090415 0.790806
 42.000000 3.000000 6.531990 0.774546
 43.000000 0.000000 6.805905 0.904409
 44.000000 4.000000 8.035730 0.920616
 45.000000 2.000000 7.892640 0.894845
 46.000000 1.000000 9.942380 1.029279
 47.000000 1.000000 9.788620 1.128218
 48.000000 2.000000 9.460190 1.122918
 49.000000 4.000000 9.307581 1.190125
 50.000000 3.000000 9.816937 1.198939
 51.000000 3.000000 7.210409 1.355977
 52.000000 4.000000 4.681795 1.230957
 53.000000 1.000000 5.287348 1.300833
 54.000000 6.000000 6.096740 1.353008
 55.000000 6.000000 7.414146 1.318043
 56.000000 0.000000 8.556583 1.311532
 57.000000 4.000000 8.692094 1.272409
 58.000000 1.000000 9.694696 1.236806
 59.000000 5.000000 9.904472 1.152743
 60.000000 4.000000 8.461422 1.234962
 61.000000 8.000000 7.971654 1.258023
 62.000000 3.000000 7.636918 1.302520
 63.000000 1.000000 10.351769 1.356906
 64.000000 2.000000 9.978976 1.377855
 65.000000 0.000000 8.001302 1.355851
 66.000000 0.000000 7.190536 1.194732
 67.000000 3.000000 5.804581 1.173515
 68.000000 4.000000 4.275385 1.266387
 69.000000 6.000000 4.129686 1.177756
 70.000000 4.000000 4.172744 1.326813
 71.000000 9.000000 7.265037 1.291881
 72.000000 9.000000 5.835812 1.234329
 73.000000 4.000000 2.927571 1.246403
 74.000000 7.000000 3.168586 1.193712
 75.000000 0.000000 2.080243 1.163346
 76.000000 7.000000 3.089982 1.176985
 77.000000 4.000000 4.124576 1.181633
 78.000000 3.000000 2.901753 1.281587
 79.000000 9.000000 5.921723 1.298215
 80.000000 9.000000 5.007322 1.260752
 81.000000 8.000000 3.597510 1.264549
 82.000000 8.000000 4.410984 1.363226
 83.000000 3.000000 3.523165 1.381550
 84.000000 3.000000 2.258508 1.334037
 85.000000 9.000000 1.305277 1.377373
 86.000000 3.000000 2.473647 1.410143
 87.000000 6.000000 1.891669 1.435227
 88.000000 9.000000 2.316830 1.476868
 89.000000 10.000000 2.664337 1.433148
 90.000000 9.000000 1.797243 1.429386
 91.000000 8.000000 3.689959 1.548995
 92.000000 1.000000 6.079126 1.590644
 93.000000 8.000000 4.685581 1.578805
 94.000000 0.000000 6.930251 1.630521
 95.000000 4.000000 5.575896 1.588700
 96.000000 10.000000 5.853922 1.664317
 97.000000 8.000000 7.480381 1.745278
