#! FIELDS torsave lambda file.free der_torsave der_lambda
#! SET min_torsave -PI
#! SET max_torsave PI
#! SET nbins_torsave  100
#! SET periodic_torsave true
#! SET min_lambda 0
#! SET max_lambda 15
#! SET nbins_lambda  16
#! SET periodic_lambda false
   -3.141592654    0.000000000 -120.173598847    0.198064146   -0.000000000
   -3.078760801    0.000000000 -119.870736963    9.476901854   -0.000000000
   -3.015928947    0.000000000 -118.978631749   19.043112977   -0.000000000
   -2.953097094    0.000000000 -117.466762975   29.068035612   -0.000000000
   -2.890265241    0.000000000 -115.309322189   39.712483922   -0.000000000
   -2.827433388    0.000000000 -112.467766595   50.816261702   -0.000000000
   -2.764601535    0.000000000 -108.915631346   62.095375720   -0.000000000
   -2.701769682    0.000000000 -104.663815513   73.079394507   -0.000000000
   -2.638937829    0.000000000  -99.746166249   83.133989579   -0.000000000
   -2.576105976    0.000000000  -94.238438824   91.618178326   -0.000000000
   -2.513274123    0.000000000  -88.262346421   97.785359410   -0.000000000
   -2.450442270    0.000000000  -81.984545543  101.131657976   -0.000000000
   -2.387610417    0.000000000  -75.596476476  101.269751754   -0.000000000
   -2.324778564    0.000000000  -69.302573111   98.071871498   -0.000000000
   -2.261946711    0.000000000  -63.311286386   91.792287166   -0.000000000
   -2.199114858    0.000000000  -57.802638269   82.898361527   -0.000000000
   -2.136283004    0.000000000  -52.914668294   72.045765467   -0.000000000
   -2.073451151    0.000000000  -48.743778831   60.168791750   -0.000000000
   -2.010619298    0.000000000  -45.338160684   48.146310079   -0.000000000
   -1.947787445    0.000000000  -42.666544050   36.769542106   -0.000000000
   -1.884955592    0.000000000  -40.676117472   26.694852300   -0.000000000
   -1.822123739    0.000000000  -39.262468941   18.265651179   -0.000000000
   -1.759291886    0.000000000  -38.323639389   11.634797856   -0.000000000
   -1.696460033    0.000000000  -37.750664921    6.643133221   -0.000000000
   -1.633628180    0.000000000  -37.446973200    2.862578191   -0.000000000
   -1.570796327    0.000000000  -37.363445433   -0.222185093   -0.000000000
   -1.507964474    0.000000000  -37.466462875   -3.361109103   -0.000000000
   -1.445132621    0.000000000  -37.782958289   -7.043714610   -0.000000000
   -1.382300768    0.000000000  -38.363169473  -11.978024115   -0.000000000
   -1.319468915    0.000000000  -39.305749658  -18.475364289   -0.000000000
   -1.256637061    0.000000000  -40.711771806  -26.766531096   -0.000000000
   -1.193805208    0.000000000  -42.693857372  -36.582146322   -0.000000000
   -1.130973355    0.000000000  -45.332641670  -47.665409755   -0.000000000
   -1.068141502    0.000000000  -48.690487933  -59.351132798   -0.000000000
   -1.005309649    0.000000000  -52.783388397  -70.807490365   -0.000000000
   -0.942477796    0.000000000  -57.569777526  -81.177651083   -0.000000000
   -0.879645943    0.000000000  -62.957242926  -89.753847945   -0.000000000
   -0.816814090    0.000000000  -68.806176192  -95.835569336   -0.000000000
   -0.753982237    0.000000000  -74.946369815  -98.986555520   -0.000000000
   -0.691150384    0.000000000  -81.189534027  -99.050135064   -0.000000000
   -0.628318531    0.000000000  -87.341019965  -96.203252764   -0.000000000
   -0.565486678    0.000000000  -93.225550444  -90.681171174   -0.000000000
   -0.502654825    0.000000000  -98.692018448  -83.027693744   -0.000000000
   -0.439822972    0.000000000 -103.620799509  -73.723065645   -0.000000000
   -0.376991118    0.000000000 -107.929336912  -63.376731342   -0.000000000
   -0.314159265    0.000000000 -111.569989097  -52.530243724   -0.000000000
   -0.251327412    0.000000000 -114.521791555  -41.563009955   -0.000000000
   -0.188495559    0.000000000 -116.789613391  -30.704486782   -0.000000000
   -0.125663706    0.000000000 -118.382900697  -20.212768384   -0.000000000
   -0.062831853    0.000000000 -119.323428198  -10.033540057   -0.000000000
    0.000000000    0.000000000 -119.639477111   -0.052182377   -0.000000000
    0.062831853    0.000000000 -119.331862025    9.817917109   -0.000000000
    0.125663706    0.000000000 -118.403769211   19.776235739   -0.000000000
    0.188495559    0.000000000 -116.842898128   29.961506407   -0.000000000
    0.251327412    0.000000000 -114.630148309   40.468871348   -0.000000000
    0.314159265    0.000000000 -111.749732687   51.212147137   -0.000000000
    0.376991118    0.000000000 -108.190597538   61.992181346   -0.000000000
    0.439822972    0.000000000 -103.963543319   72.414297000   -0.000000000
    0.502654825    0.000000000  -99.106784925   81.957736585   -0.000000000
    0.565486678    0.000000000  -93.683501385   89.955658137   -0.000000000
    0.628318531    0.000000000  -87.821663923   95.911281261   -0.000000000
    0.691150384    0.000000000  -81.663869867   99.184938825   -0.000000000
    0.753982237    0.000000000  -75.401576432   99.436134137   -0.000000000
    0.816814090    0.000000000  -69.218152746   96.505846625   -0.000000000
    0.879645943    0.000000000  -63.313601963   90.548189264   -0.000000000
    0.942477796    0.000000000  -57.870934941   82.021709267   -0.000000000
    1.005309649    0.000000000  -53.023777545   71.549224239   -0.000000000
    1.068141502    0.000000000  -48.875132831   59.959861919   -0.000000000
    1.130973355    0.000000000  -45.472104109   48.180525283   -0.000000000
    1.193805208    0.000000000  -42.799927166   36.864214742   -0.000000000
    1.256637061    0.000000000  -40.805360417   26.628182802   -0.000000000
    1.319468915    0.000000000  -39.403001519   17.894580480   -0.000000000
    1.382300768    0.000000000  -38.502741503   10.842108580   -0.000000000
    1.445132621    0.000000000  -37.995080141    5.329360160   -0.000000000
    1.507964474    0.000000000  -37.792148294    1.020777604   -0.000000000
    1.570796327    0.000000000  -37.840020773   -2.593513088   -0.000000000
